Frame,Person,Keypoint_Index,Keypoint_X,Keypoint_Y
0,0,0,720.61835,168.94218
0,0,1,0.0,0.0
0,0,2,705.7872,151.85332
0,0,3,0.0,0.0
0,0,4,662.4418,149.51399
0,0,5,682.51025,227.33282
0,0,6,620.8763,221.79512
0,0,7,750.9009,168.52324
0,0,8,706.3068,159.08951
0,0,9,821.9777,66.85513
0,0,10,809.7673,64.99132
0,0,11,703.43787,479.05173
0,0,12,654.5779,482.25302
0,0,13,685.1601,644.19116
0,0,14,635.53656,643.6132
0,0,15,674.84106,786.0855
0,0,16,604.5267,831.6207
1,0,0,720.60803,168.91504
1,0,1,0.0,0.0
1,0,2,705.76855,151.8198
1,0,3,0.0,0.0
1,0,4,662.425,149.47353
1,0,5,682.4835,227.30733
1,0,6,620.8387,221.83105
1,0,7,750.81274,168.46944
1,0,8,706.25916,159.13316
1,0,9,821.9632,66.868355
1,0,10,809.74646,65.00626
1,0,11,703.49884,479.08246
1,0,12,654.63556,482.31134
1,0,13,685.12115,644.16785
1,0,14,635.53076,643.6156
1,0,15,674.83704,786.0491
1,0,16,604.5317,831.7108
2,0,0,722.0195,171.73276
2,0,1,728.7669,159.82042
2,0,2,707.3322,153.58875
2,0,3,0.0,0.0
2,0,4,662.1348,149.75464
2,0,5,686.04266,229.33246
2,0,6,616.05005,220.90031
2,0,7,750.33203,168.92244
2,0,8,704.38055,161.98308
2,0,9,819.29517,67.71778
2,0,10,804.9115,66.54348
2,0,11,707.6518,477.9712
2,0,12,654.5539,480.61856
2,0,13,683.7482,645.078
2,0,14,635.43677,645.0559
2,0,15,675.369,804.5925
2,0,16,608.137,840.40796
3,0,0,721.80524,170.62724
3,0,1,0.0,0.0
3,0,2,706.9367,153.16873
3,0,3,0.0,0.0
3,0,4,662.8454,149.76157
3,0,5,683.08997,227.17772
3,0,6,621.2048,220.59592
3,0,7,751.0098,167.17365
3,0,8,706.50433,155.61438
3,0,9,818.94086,66.28252
3,0,10,807.62317,63.440117
3,0,11,703.7995,479.199
3,0,12,654.68054,482.02112
3,0,13,684.1978,644.2038
3,0,14,634.9462,643.7311
3,0,15,674.57996,786.42267
3,0,16,604.59875,832.20996
4,0,0,720.5279,169.45139
4,0,1,0.0,0.0
4,0,2,705.216,152.37253
4,0,3,0.0,0.0
4,0,4,660.8455,150.30344
4,0,5,682.511,227.19621
4,0,6,621.2931,221.36696
4,0,7,749.79193,166.82622
4,0,8,706.50586,155.24849
4,0,9,817.48865,65.41679
4,0,10,806.6345,62.55423
4,0,11,703.69244,479.38394
4,0,12,654.9666,482.3312
4,0,13,684.34845,643.97284
4,0,14,635.0396,643.5504
4,0,15,674.2371,786.40375
4,0,16,604.35077,831.612
5,0,0,719.28406,173.15007
5,0,1,725.8803,160.90086
5,0,2,705.091,155.38522
5,0,3,0.0,0.0
5,0,4,660.7377,150.02174
5,0,5,681.85144,226.56427
5,0,6,619.6301,220.26367
5,0,7,751.85016,168.29576
5,0,8,702.9652,156.67165
5,0,9,818.9609,65.52432
5,0,10,806.5155,62.64869
5,0,11,705.6138,480.44525
5,0,12,656.07477,483.2894
5,0,13,684.2954,648.6669
5,0,14,633.7108,648.51385
5,0,15,676.2368,786.94196
5,0,16,603.88403,832.83276
6,0,0,718.9037,169.60255
6,0,1,725.0376,157.38301
6,0,2,704.0951,152.04692
6,0,3,0.0,0.0
6,0,4,658.60876,148.84285
6,0,5,680.5384,226.86311
6,0,6,619.16406,221.57474
6,0,7,749.40906,166.98015
6,0,8,702.48846,156.02802
6,0,9,817.3763,63.6484
6,0,10,805.55804,61.367065
6,0,11,705.06854,481.2083
6,0,12,655.8428,484.14368
6,0,13,684.32104,648.71515
6,0,14,633.8829,648.38086
6,0,15,676.4619,786.7097
6,0,16,603.7224,832.2981
7,0,0,718.8695,169.51222
7,0,1,725.01843,157.30202
7,0,2,704.06433,151.94493
7,0,3,0.0,0.0
7,0,4,658.62274,148.76645
7,0,5,680.3412,226.80786
7,0,6,619.2249,221.59695
7,0,7,749.1109,167.0226
7,0,8,702.6999,156.51187
7,0,9,817.2841,63.572514
7,0,10,805.60126,61.61522
7,0,11,704.95026,481.12585
7,0,12,655.88983,484.10416
7,0,13,684.2313,648.64233
7,0,14,633.9471,648.3095
7,0,15,676.46686,786.68665
7,0,16,603.7575,832.1963
8,0,0,718.8808,170.54733
8,0,1,725.1851,158.32343
8,0,2,704.1415,152.78906
8,0,3,0.0,0.0
8,0,4,658.0401,149.12666
8,0,5,680.815,227.1175
8,0,6,617.9773,222.58023
8,0,7,749.50134,168.1124
8,0,8,701.6555,159.62878
8,0,9,815.13885,65.8765
8,0,10,802.9214,64.30513
8,0,11,706.3523,480.30624
8,0,12,656.1479,483.53696
8,0,13,684.93,648.0575
8,0,14,634.38776,648.11523
8,0,15,677.65796,786.06006
8,0,16,603.9335,832.13873
9,0,0,721.36017,172.12616
9,0,1,725.6322,158.03802
9,0,2,707.47235,155.41722
9,0,3,0.0,0.0
9,0,4,655.45306,154.48045
9,0,5,681.00604,219.39482
9,0,6,614.6323,217.0627
9,0,7,752.53394,166.39417
9,0,8,693.0141,167.96855
9,0,9,827.15576,68.35712
9,0,10,804.1875,61.92833
9,0,11,703.34515,474.74316
9,0,12,652.98737,481.24918
9,0,13,686.3443,640.89984
9,0,14,631.6592,652.741
9,0,15,676.59247,792.5583
9,0,16,607.21014,836.2099
10,0,0,721.3318,171.60417
10,0,1,725.60126,157.50977
10,0,2,707.2202,154.98903
10,0,3,0.0,0.0
10,0,4,655.019,154.50746
10,0,5,680.86755,219.29008
10,0,6,614.9584,217.21179
10,0,7,751.6177,165.95622
10,0,8,694.3178,167.58318
10,0,9,826.6782,68.34334
10,0,10,804.8769,62.162384
10,0,11,703.2118,475.14706
10,0,12,653.0097,481.7323
10,0,13,686.172,641.06195
10,0,14,631.70764,653.0922
10,0,15,676.50006,792.4574
10,0,16,607.1962,836.16156
11,0,0,721.3034,171.12238
11,0,1,725.49396,157.08179
11,0,2,707.2032,154.59096
11,0,3,0.0,0.0
11,0,4,654.9634,154.41847
11,0,5,680.7246,219.03925
11,0,6,615.0577,217.40494
11,0,7,751.3198,165.91614
11,0,8,694.91364,168.11134
11,0,9,826.1851,68.75125
11,0,10,804.90894,61.874817
11,0,11,703.0154,475.31473
11,0,12,652.91724,482.0984
11,0,13,686.07367,641.16626
11,0,14,631.84644,653.5239
11,0,15,676.57214,792.3206
11,0,16,607.241,835.87286
12,0,0,720.14923,173.88539
12,0,1,725.86884,160.27745
12,0,2,706.2524,156.36691
12,0,3,0.0,0.0
12,0,4,658.4492,153.30977
12,0,5,684.33594,226.79118
12,0,6,613.0244,221.6836
12,0,7,752.1131,163.93391
12,0,8,694.1989,165.15738
12,0,9,816.92584,69.94322
12,0,10,800.04254,70.44832
12,0,11,709.9401,479.10556
12,0,12,656.3142,482.34402
12,0,13,684.42474,649.7172
12,0,14,636.0697,647.85944
12,0,15,679.36743,799.173
12,0,16,610.7175,832.09204
13,0,0,720.1507,173.8977
13,0,1,725.87006,160.29158
13,0,2,706.2626,156.373
13,0,3,0.0,0.0
13,0,4,658.4525,153.30647
13,0,5,684.32465,226.79047
13,0,6,613.02765,221.68881
13,0,7,752.11145,163.91235
13,0,8,694.218,165.1823
13,0,9,816.98444,69.91882
13,0,10,800.03796,70.45745
13,0,11,709.8695,479.14374
13,0,12,656.25665,482.38397
13,0,13,684.41205,649.7559
13,0,14,636.0485,647.90247
13,0,15,679.3502,799.21454
13,0,16,610.70624,832.0922
14,0,0,720.03735,174.02197
14,0,1,725.6568,160.60382
14,0,2,706.2219,156.58328
14,0,3,0.0,0.0
14,0,4,658.4808,153.64102
14,0,5,684.51215,226.62993
14,0,6,613.4285,221.86917
14,0,7,752.87866,163.10413
14,0,8,693.6237,165.44783
14,0,9,816.6069,69.365
14,0,10,799.8107,70.64557
14,0,11,709.28503,478.56656
14,0,12,656.0594,481.93835
14,0,13,684.36206,648.93274
14,0,14,636.1346,647.42395
14,0,15,678.7954,798.2452
14,0,16,611.15765,830.93835
15,0,0,720.01416,174.23808
15,0,1,725.7423,160.6541
15,0,2,705.89484,156.91635
15,0,3,0.0,0.0
15,0,4,658.3755,154.13399
15,0,5,684.8208,227.01312
15,0,6,613.6874,221.6164
15,0,7,752.39813,164.37274
15,0,8,693.16974,163.60439
15,0,9,815.7301,69.439316
15,0,10,798.81964,69.86929
15,0,11,709.40735,478.7784
15,0,12,656.13873,481.9097
15,0,13,684.4912,648.6186
15,0,14,636.3581,646.96954
15,0,15,678.8884,799.0599
15,0,16,610.64856,831.182
16,0,0,720.43677,175.24992
16,0,1,725.7149,161.69977
16,0,2,706.7306,157.98085
16,0,3,0.0,0.0
16,0,4,659.5442,154.89409
16,0,5,684.0333,227.16216
16,0,6,614.3117,221.35008
16,0,7,752.7981,165.83858
16,0,8,695.839,164.59201
16,0,9,816.9388,69.40256
16,0,10,800.42163,70.65795
16,0,11,709.28064,478.00446
16,0,12,656.8557,481.02478
16,0,13,684.5243,648.2436
16,0,14,636.49274,646.266
16,0,15,678.6213,799.9735
16,0,16,610.99,831.19336
17,0,0,720.4605,174.55344
17,0,1,725.8605,160.85606
17,0,2,706.67706,157.19139
17,0,3,0.0,0.0
17,0,4,659.3392,153.95842
17,0,5,684.0754,226.9498
17,0,6,613.77136,221.13318
17,0,7,752.6029,165.36163
17,0,8,695.21094,163.52661
17,0,9,816.2531,69.11474
17,0,10,799.6298,69.65275
17,0,11,709.5133,478.05142
17,0,12,656.70557,481.10632
17,0,13,684.3587,648.3739
17,0,14,636.4388,646.5681
17,0,15,678.9216,800.3233
17,0,16,610.67694,831.95984
18,0,0,720.5256,174.7139
18,0,1,725.6947,161.23734
18,0,2,706.8166,157.52124
18,0,3,0.0,0.0
18,0,4,659.7842,154.6323
18,0,5,683.9014,226.78236
18,0,6,614.17596,220.92491
18,0,7,751.92596,166.03029
18,0,8,694.5719,163.64105
18,0,9,814.5987,70.00314
18,0,10,798.8006,70.96788
18,0,11,709.57996,477.15347
18,0,12,657.2428,480.3143
18,0,13,684.0449,648.08624
18,0,14,636.16394,646.7295
18,0,15,678.0213,799.6789
18,0,16,611.18646,831.6425
19,0,0,720.51013,174.74039
19,0,1,725.66876,161.27458
19,0,2,706.8042,157.55342
19,0,3,0.0,0.0
19,0,4,659.7673,154.67813
19,0,5,683.9161,226.79503
19,0,6,614.19147,220.99278
19,0,7,752.01086,166.01419
19,0,8,694.5465,163.75507
19,0,9,814.6121,70.01587
19,0,10,798.8414,71.01771
19,0,11,709.5826,477.1844
19,0,12,657.25696,480.36557
19,0,13,684.0356,648.1242
19,0,14,636.1453,646.7952
19,0,15,678.0222,799.66504
19,0,16,611.2101,831.62366
20,0,0,720.4328,174.93224
20,0,1,725.37494,161.29231
20,0,2,706.8369,157.66956
20,0,3,0.0,0.0
20,0,4,659.4015,154.56628
20,0,5,683.81854,226.84705
20,0,6,613.31635,220.84964
20,0,7,753.33905,165.45671
20,0,8,695.16064,162.24153
20,0,9,815.53,69.07745
20,0,10,799.0406,68.37325
20,0,11,710.30164,477.80164
20,0,12,657.41614,480.8444
20,0,13,684.366,648.105
20,0,14,636.0304,646.15765
20,0,15,678.2003,800.3745
20,0,16,610.6408,831.71466
21,0,0,721.3264,173.24268
21,0,1,726.0545,159.66216
21,0,2,707.72107,155.95305
21,0,3,0.0,0.0
21,0,4,659.73956,153.26459
21,0,5,683.12195,226.45232
21,0,6,613.5885,220.54019
21,0,7,753.7529,165.14021
21,0,8,696.0727,160.89743
21,0,9,814.2679,70.48684
21,0,10,798.159,67.96646
21,0,11,709.4227,478.3397
21,0,12,657.2786,481.43948
21,0,13,684.33673,647.74713
21,0,14,635.842,646.2796
21,0,15,677.76044,800.359
21,0,16,610.554,831.05225
22,0,0,721.3351,173.37256
22,0,1,725.9681,159.83406
22,0,2,707.77264,156.12868
22,0,3,0.0,0.0
22,0,4,659.7677,153.48839
22,0,5,682.63837,226.11398
22,0,6,613.697,220.50398
22,0,7,753.3727,165.20418
22,0,8,696.0163,162.01726
22,0,9,813.94995,71.18523
22,0,10,798.0163,69.32806
22,0,11,708.69635,477.8403
22,0,12,656.9295,481.07538
22,0,13,684.23,647.63763
22,0,14,635.75775,646.3345
22,0,15,677.94366,800.22876
22,0,16,610.82776,831.1509
23,0,0,721.60803,172.76848
23,0,1,726.73114,159.23488
23,0,2,707.8232,155.40703
23,0,3,0.0,0.0
23,0,4,659.95935,152.71857
23,0,5,684.02325,226.06221
23,0,6,613.82086,220.21089
23,0,7,754.2499,163.80717
23,0,8,695.8281,160.14786
23,0,9,813.8638,70.761635
23,0,10,797.6501,68.47435
23,0,11,709.1248,478.14902
23,0,12,656.52563,481.20557
23,0,13,684.3852,647.7199
23,0,14,635.52924,646.53925
23,0,15,677.8079,799.72595
23,0,16,610.70966,831.2582
24,0,0,721.6117,172.86273
24,0,1,726.86194,159.33884
24,0,2,707.8278,155.45647
24,0,3,0.0,0.0
24,0,4,659.99884,152.70378
24,0,5,684.14594,226.2948
24,0,6,613.6421,220.16615
24,0,7,754.7348,164.8739
24,0,8,696.6504,160.77104
24,0,9,814.7066,71.84031
24,0,10,798.8419,69.463715
24,0,11,709.42224,478.06534
24,0,12,656.59705,480.9666
24,0,13,684.26514,648.00714
24,0,14,635.5197,646.3993
24,0,15,677.991,800.47815
24,0,16,610.8315,831.58563
25,0,0,721.6116,172.87903
25,0,1,726.8605,159.35564
25,0,2,707.82513,155.47536
25,0,3,0.0,0.0
25,0,4,660.0079,152.72115
25,0,5,684.1338,226.28838
25,0,6,613.67236,220.1847
25,0,7,754.7413,164.85358
25,0,8,696.6524,160.79489
25,0,9,814.72784,71.79973
25,0,10,798.87933,69.46298
25,0,11,709.4115,478.1006
25,0,12,656.6196,481.01627
25,0,13,684.24005,648.08704
25,0,14,635.4981,646.5127
25,0,15,677.9702,800.47833
25,0,16,610.87244,831.6246
26,0,0,721.95264,172.47876
26,0,1,726.8155,158.96115
26,0,2,708.3556,155.12141
26,0,3,0.0,0.0
26,0,4,660.13275,152.6466
26,0,5,683.47284,226.67557
26,0,6,613.2814,220.5863
26,0,7,754.67426,164.47275
26,0,8,697.57837,160.37573
26,0,9,815.16486,71.22043
26,0,10,799.8249,68.35625
26,0,11,709.0545,478.57043
26,0,12,656.33386,481.5324
26,0,13,684.3898,647.89636
26,0,14,635.50085,646.3909
26,0,15,677.9894,800.446
26,0,16,610.25024,831.2426
27,0,0,723.1067,172.0828
27,0,1,728.22485,158.5529
27,0,2,709.7503,154.597
27,0,3,0.0,0.0
27,0,4,662.0894,151.71782
27,0,5,684.91144,226.73405
27,0,6,614.2641,219.801
27,0,7,756.119,164.7177
27,0,8,697.9724,159.30214
27,0,9,818.0157,70.40662
27,0,10,801.022,66.604294
27,0,11,709.2232,478.13626
27,0,12,656.1913,480.6985
27,0,13,685.135,647.164
27,0,14,636.3611,645.2873
27,0,15,678.46783,800.83453
27,0,16,609.6588,831.2459
28,0,0,723.38574,175.78859
28,0,1,728.0594,162.00706
28,0,2,709.2233,159.25755
28,0,3,0.0,0.0
28,0,4,661.7318,158.03041
28,0,5,687.8486,228.6467
28,0,6,615.75757,225.8011
28,0,7,757.0871,166.31741
28,0,8,691.87244,167.92978
28,0,9,819.73413,73.10683
28,0,10,800.2383,71.51319
28,0,11,709.5132,478.55475
28,0,12,656.09216,482.2709
28,0,13,686.1449,646.3041
28,0,14,637.76825,644.8288
28,0,15,678.3384,799.96124
28,0,16,610.14185,829.27203
29,0,0,726.6959,176.732
29,0,1,0.0,0.0
29,0,2,712.1988,159.76845
29,0,3,0.0,0.0
29,0,4,667.2851,154.46625
29,0,5,686.29724,227.77805
29,0,6,621.05225,223.72977
29,0,7,754.2226,174.54224
29,0,8,704.8873,162.16461
29,0,9,820.7707,72.06379
29,0,10,808.3992,64.78006
29,0,11,706.18964,480.68527
29,0,12,654.73267,484.52994
29,0,13,687.93787,648.123
29,0,14,637.0447,648.9247
29,0,15,676.4371,790.17096
29,0,16,603.318,832.08765
30,0,0,732.5633,163.5418
30,0,1,0.0,0.0
30,0,2,720.64056,146.34627
30,0,3,0.0,0.0
30,0,4,671.05554,146.31694
30,0,5,680.82855,226.23785
30,0,6,615.8054,223.67413
30,0,7,752.55853,185.52434
30,0,8,714.82635,188.0918
30,0,9,827.2969,81.78516
30,0,10,814.0489,82.5008
30,0,11,706.22455,477.20145
30,0,12,655.7244,482.9609
30,0,13,689.0505,644.31573
30,0,14,639.18805,649.71387
30,0,15,678.2666,807.70135
30,0,16,604.96094,836.77185
31,0,0,735.24243,166.12537
31,0,1,0.0,0.0
31,0,2,723.2317,150.14886
31,0,3,0.0,0.0
31,0,4,668.29395,151.42076
31,0,5,679.35803,216.81218
31,0,6,618.73926,217.06633
31,0,7,757.4308,182.48332
31,0,8,712.49304,189.69989
31,0,9,837.52954,82.45358
31,0,10,819.78394,82.827576
31,0,11,701.09784,471.32596
31,0,12,653.8784,479.7227
31,0,13,691.06305,638.13007
31,0,14,637.95245,652.89386
31,0,15,674.8716,797.57465
31,0,16,606.19415,835.99915
32,0,0,735.95654,173.04109
32,0,1,0.0,0.0
32,0,2,725.0488,157.47546
32,0,3,0.0,0.0
32,0,4,673.8744,156.40086
32,0,5,676.9161,217.85295
32,0,6,623.61694,215.11418
32,0,7,763.5372,191.38428
32,0,8,729.9855,189.42903
32,0,9,850.26074,95.101456
32,0,10,834.4669,95.172226
32,0,11,694.1936,473.7941
32,0,12,651.8533,481.42743
32,0,13,693.00195,636.0901
32,0,14,643.3553,651.228
32,0,15,676.0234,801.1092
32,0,16,607.6271,836.21686
33,0,0,738.1592,178.21597
33,0,1,0.0,0.0
33,0,2,727.1309,161.38579
33,0,3,0.0,0.0
33,0,4,682.8401,151.91588
33,0,5,683.64984,222.82527
33,0,6,633.1762,214.96115
33,0,7,768.53015,215.71788
33,0,8,750.1525,189.7506
33,0,9,857.452,130.71364
33,0,10,849.77094,117.1349
33,0,11,698.01984,480.6393
33,0,12,655.1631,486.15408
33,0,13,695.09436,644.7327
33,0,14,642.96063,657.1355
33,0,15,682.7944,794.5503
33,0,16,602.09766,831.5768
34,0,0,741.8843,178.81206
34,0,1,745.17847,162.69014
34,0,2,729.0758,160.93187
34,0,3,0.0,0.0
34,0,4,680.1605,156.04813
34,0,5,687.93896,216.08287
34,0,6,635.0202,216.15408
34,0,7,775.85565,219.78085
34,0,8,747.1421,227.38751
34,0,9,888.54016,159.04866
34,0,10,881.08923,162.83139
34,0,11,690.4982,478.36514
34,0,12,648.081,486.26132
34,0,13,693.5305,642.58636
34,0,14,649.17487,660.5259
34,0,15,676.5471,799.2054
34,0,16,605.4167,837.8921
35,0,0,750.31335,186.96155
35,0,1,753.63696,173.0584
35,0,2,739.8502,168.40646
35,0,3,0.0,0.0
35,0,4,691.97437,163.04962
35,0,5,687.7792,231.18225
35,0,6,639.0708,223.01564
35,0,7,775.2081,257.70367
35,0,8,745.924,255.00249
35,0,9,895.788,218.771
35,0,10,895.5698,217.87383
35,0,11,680.386,471.22607
35,0,12,641.35504,476.97668
35,0,13,694.24023,635.1303
35,0,14,651.2915,652.3284
35,0,15,677.1048,799.8336
35,0,16,606.0972,836.34393
36,0,0,757.90045,191.05183
36,0,1,759.78406,175.47346
36,0,2,747.27765,172.46513
36,0,3,0.0,0.0
36,0,4,701.74774,168.15811
36,0,5,695.71265,243.89018
36,0,6,648.57715,233.51772
36,0,7,767.3248,303.89328
36,0,8,751.29297,287.53107
36,0,9,900.28644,293.67355
36,0,10,902.31976,288.69424
36,0,11,684.1245,479.39825
36,0,12,644.6033,483.92316
36,0,13,700.0708,642.7217
36,0,14,650.72516,657.4253
36,0,15,679.3024,798.2126
36,0,16,607.4626,836.8951
37,0,0,757.71155,191.14796
37,0,1,759.59045,175.52972
37,0,2,747.1417,172.56268
37,0,3,0.0,0.0
37,0,4,701.71967,168.16122
37,0,5,695.26025,243.89072
37,0,6,648.778,233.63498
37,0,7,767.768,303.3885
37,0,8,751.5058,287.26437
37,0,9,901.1468,293.2347
37,0,10,901.735,288.8539
37,0,11,683.6371,479.38635
37,0,12,644.5964,483.91016
37,0,13,700.0483,642.46936
37,0,14,650.8767,657.06976
37,0,15,679.4101,798.3738
37,0,16,607.51135,836.7684
38,0,0,771.0407,194.63898
38,0,1,0.0,0.0
38,0,2,762.2115,177.2747
38,0,3,0.0,0.0
38,0,4,715.02673,168.38228
38,0,5,721.4541,250.32588
38,0,6,653.5005,242.36748
38,0,7,817.10175,322.26462
38,0,8,760.2792,326.86447
38,0,9,916.8408,363.0042
38,0,10,870.9463,374.0435
38,0,11,679.26654,475.29303
38,0,12,630.7269,478.78833
38,0,13,695.7039,641.93567
38,0,14,643.6013,656.94806
38,0,15,676.48004,800.524
38,0,16,598.0567,831.7656
39,0,0,791.8872,203.7751
39,0,1,0.0,0.0
39,0,2,782.3196,186.2769
39,0,3,0.0,0.0
39,0,4,732.673,181.13727
39,0,5,735.6973,272.0233
39,0,6,670.35205,255.84138
39,0,7,810.9789,362.91708
39,0,8,729.329,369.92508
39,0,9,902.9237,433.22922
39,0,10,807.87415,464.3014
39,0,11,676.2105,476.28278
39,0,12,629.5663,473.9485
39,0,13,698.6258,641.27075
39,0,14,650.1967,648.0201
39,0,15,670.4317,791.1481
39,0,16,600.8293,827.68414
40,0,0,806.87494,220.80157
40,0,1,0.0,0.0
40,0,2,798.2531,202.54332
40,0,3,0.0,0.0
40,0,4,750.8654,195.17381
40,0,5,753.4153,282.3858
40,0,6,688.1593,272.41867
40,0,7,788.9815,397.52527
40,0,8,693.3806,404.8498
40,0,9,852.6427,493.39966
40,0,10,709.40454,524.27966
40,0,11,676.4303,474.90747
40,0,12,629.13007,474.16876
40,0,13,700.40295,635.1374
40,0,14,648.41846,649.0854
40,0,15,680.5531,793.96326
40,0,16,600.7856,833.66876
41,0,0,825.4514,238.48915
41,0,1,0.0,0.0
41,0,2,816.863,219.68689
41,0,3,0.0,0.0
41,0,4,769.46173,213.22221
41,0,5,762.605,297.05057
41,0,6,691.9579,289.6983
41,0,7,756.6048,383.40527
41,0,8,646.94934,406.52206
41,0,9,779.51184,424.9031
41,0,10,604.8351,525.2211
41,0,11,673.7836,481.61417
41,0,12,621.68085,481.23022
41,0,13,700.38367,644.0998
41,0,14,645.31146,654.3235
41,0,15,680.8796,798.5645
41,0,16,606.2107,832.4876
42,0,0,851.31287,258.33875
42,0,1,0.0,0.0
42,0,2,842.4277,241.66814
42,0,3,0.0,0.0
42,0,4,792.7237,235.96349
42,0,5,776.7001,317.0875
42,0,6,696.5767,303.37982
42,0,7,742.3618,407.21466
42,0,8,615.55865,392.1366
42,0,9,718.2459,478.67285
42,0,10,534.15784,477.96222
42,0,11,673.169,487.50128
42,0,12,613.29095,482.86853
42,0,13,706.006,647.566
42,0,14,653.0194,647.8065
42,0,15,675.594,800.6716
42,0,16,603.06616,830.8836
43,0,0,851.2361,258.36548
43,0,1,0.0,0.0
43,0,2,842.3143,241.73936
43,0,3,0.0,0.0
43,0,4,792.674,236.02359
43,0,5,776.8688,317.09482
43,0,6,696.8648,303.3829
