Frame,Smoothness,MSJ,Var,DCR,Coordination_Index
30,1.8527509989920246e-07,282565500000.0,1.9101334682257787e-05,0.097378166419798,0.5
31,1.960170761478547e-07,283321400000.0,1.800638894453394e-05,0.1222892313693571,0.5
32,2.0524708143093853e-07,294692030000.0,1.653310913381645e-05,0.1262778434173777,0.5
33,2.5357934958803176e-07,275647230000.0,1.4306466008729436e-05,0.1860122749542992,0.5
34,3.909613786200926e-07,199102940000.0,1.2846602952689505e-05,0.2041193387667864,0.5
35,4.86262579674032e-07,161493580000.0,1.2734258806773405e-05,0.2563454153731976,0.5
36,5.421145627002009e-07,134713880000.0,1.3692929033754124e-05,0.2171211136149947,0.5
37,5.691833546170736e-07,120996635000.0,1.452025591552014e-05,0.2201332110090313,0.5
38,5.57116084675675e-07,118792405000.0,1.5110032062859862e-05,0.1221707939996861,0.5
39,4.783864582115408e-07,127872130000.0,1.6347261568417738e-05,0.0701046542662399,0.5
40,4.651240388521609e-07,151548790000.0,1.4186607157577302e-05,0.0627057822816976,0.5
41,5.557337935945031e-07,149424600000.0,1.204233878628583e-05,0.0461256523163076,0.5
42,5.434567256247186e-07,152330490000.0,1.207947249320256e-05,0.0459876206132375,0.5
43,5.596579301026841e-07,152685840000.0,1.170249157354346e-05,0.0485050241586171,0.5
44,5.908260592818615e-07,148588500000.0,1.1390818126106831e-05,0.0530280381048662,0.5
45,4.787529945359985e-07,144892900000.0,1.4415880499306922e-05,0.0494384226959541,0.5
46,4.133439415143794e-07,138685560000.0,1.744443832099222e-05,0.0865948024226028,0.5
47,5.121137052103313e-07,140620560000.0,1.3886236205999834e-05,0.0879239860569062,0.5
48,4.994239081491274e-07,156891710000.0,1.2762344375414149e-05,0.1114338189235122,0.5
49,5.210096919100912e-07,158749820000.0,1.2090401773988197e-05,0.0917138104434563,0.5
50,4.890170198143471e-07,162521240000.0,1.2582464040550966e-05,0.0870079084516036,0.5
51,3.767531527787597e-07,172085770000.0,1.542403407018381e-05,0.1054162775436589,0.5
52,3.828768466719642e-07,169086680000.0,1.544654413121722e-05,0.1109646307148032,0.5
53,3.7123397061396164e-07,165118840000.0,1.6313814056654674e-05,0.1419886089231085,0.5
54,3.8840526144042673e-07,162302950000.0,1.5863109042845896e-05,0.1253538384440768,0.5
55,3.714903883806068e-07,164469880000.0,1.6366879080083973e-05,0.1332072175618487,0.5
56,3.946605779663832e-07,160845330000.0,1.5753157615093716e-05,0.1513737578208549,0.5
57,4.370968788939565e-07,159349180000.0,1.4357283505594972e-05,0.1448174727478891,0.5
58,4.421110790690023e-07,157573270000.0,1.4354427266584963e-05,0.0618386959562499,0.5
59,4.357392541032948e-07,145294180000.0,1.5795191869806796e-05,0.0584834776827952,0.5
60,3.837333882706377e-07,143359660000.0,1.8177882629398147e-05,0.0429179375742448,0.5
61,3.305930884921445e-07,144478420000.0,2.0936452687733227e-05,0.0565325475533295,0.5
62,3.2849062817876895e-07,143340830000.0,2.1237674320104383e-05,0.0566352337887013,0.5
63,3.397798025593719e-07,144382050000.0,2.038398485808909e-05,0.0635857010765734,0.5
64,3.12250550679754e-07,146229940000.0,2.1900819260787425e-05,0.0850892107766673,0.5
65,3.965382427555608e-07,148929480000.0,1.6933006725639575e-05,0.0662200381817153,0.5
66,3.723009022074639e-07,176006120000.0,1.5260823935713195e-05,0.0722825813308433,0.5
67,2.7735203884170375e-07,218304200000.0,1.6516058942224036e-05,0.0722009274439616,0.5
68,2.283452106963063e-07,216839100000.0,2.019623470496038e-05,0.1042559235827743,0.5
69,2.1613851506357066e-07,215665260000.0,2.1452975866969244e-05,0.1069297183339065,0.5
70,2.1574625364363778e-07,216754880000.0,2.1383941530274584e-05,0.122137719648537,0.5
71,2.077167109124447e-07,218717780000.0,2.201123342910368e-05,0.1542802306691178,0.5
72,2.283167594541437e-07,219294600000.0,1.997258035874452e-05,0.157323572951114,0.5
73,2.170930202313882e-07,225622650000.0,2.041603208954905e-05,0.1635405257371453,0.5
74,2.120762037999219e-07,230197280000.0,2.048367034492989e-05,0.1588011302312023,0.5
75,2.512415491125176e-07,218644450000.0,1.8204132002944458e-05,0.150352932999581,0.5
76,2.2997097971918345e-07,226773520000.0,1.9174962821496484e-05,0.1013432959945585,0.5
77,2.1094873992847469e-07,229104100000.0,2.069141052232944e-05,0.1022348779522856,0.5
78,2.31265630856057e-07,222011400000.0,1.9476617895792516e-05,0.0660342577457196,0.5
79,2.0402461322846977e-07,230968970000.0,2.1220895945854047e-05,0.0410971926249792,0.5
80,1.912963446977893e-07,232537540000.0,2.2480200183218216e-05,0.0722713370416585,0.5
81,1.800085244516662e-07,234886350000.0,2.365097629571064e-05,0.0523282083217803,0.5
82,1.738149349194695e-07,235978010000.0,2.438042608309144e-05,0.0526088459276463,0.5
83,1.708267257181978e-07,240009630000.0,2.4390204945924515e-05,0.0731575838480021,0.5
84,1.8389295464568637e-07,238199800000.0,2.2829344262394577e-05,0.0840445325023469,0.5
85,1.535561988878623e-07,245858570000.0,2.648788216539114e-05,0.2671843249271671,0.5
86,1.966976836929429e-07,246155560000.0,2.065337454740784e-05,0.210631558537971,0.5
87,1.5004470452932076e-07,246946400000.0,2.6988364434671768e-05,0.2121096330083798,0.5
88,2.1131824068344548e-07,251740980000.0,1.879788570794637e-05,0.2885529938121021,0.5
89,2.495790771848899e-07,255619450000.0,1.5674648942945512e-05,0.280768546097784,0.5
90,2.768209699502725e-07,254700620000.0,1.4183091199357636e-05,0.1873002472955266,0.5
91,2.8787027631402105e-07,252452980000.0,1.3760130445912409e-05,0.1740563693400439,0.5
92,2.783962999754759e-07,250779630000.0,1.4323335347003963e-05,0.1764968982316682,0.5
93,2.7783657496520857e-07,216279910000.0,1.6641569608277343e-05,0.1529943857727767,0.5
94,2.848351795692577e-07,152216550000.0,2.306451732537251e-05,0.0988555585666406,0.5
95,5.629139781748987e-07,152181390000.0,1.167336787133488e-05,0.09208991713614,0.5
96,5.530783167069808e-07,150398400000.0,1.202181122073191e-05,0.0790289965981148,0.5
97,5.542865256855121e-07,148074320000.0,1.2183882538269476e-05,0.0718344065871142,0.5
98,4.098250350125154e-07,147391180000.0,1.655502447475933e-05,0.034457507577233,0.5
99,5.782732379238913e-07,149989130000.0,1.1529404284077794e-05,0.0374918311352732,0.5
100,6.109077956761625e-07,145657720000.0,1.12380392680337e-05,0.0429823958216666,0.5
101,6.547779378069096e-07,139201460000.0,1.0971395739600692e-05,0.0411897806949558,0.5
102,6.541930267362442e-07,137342380000.0,1.1129848243925512e-05,0.0414514084487311,0.5
103,6.144618561627194e-07,131570704000.0,1.2369313730669773e-05,0.0734397247681495,0.5
104,5.144513455233491e-07,141923860000.0,1.3696198865171887e-05,0.0926650318734781,0.5
105,6.187354414441841e-07,139334800000.0,1.1599390092237972e-05,0.1240538392322538,0.5
106,6.524129917484868e-07,127807860000.0,1.1992771641843683e-05,0.1846934058753366,0.5
107,6.124111091638138e-07,129747616000.0,1.258511788256482e-05,0.1833983618676279,0.5
108,6.180885144286113e-07,127879560000.0,1.2651671900327556e-05,0.2046290302948905,0.5
109,5.613269212187575e-07,127832060000.0,1.393619079867822e-05,0.2262637927193643,0.5
110,4.92081223843743e-07,139485630000.0,1.4569127203469506e-05,0.1865405575780711,0.5
111,4.883830904418932e-07,160706450000.0,1.27410691918654e-05,0.1272025054566391,0.5
112,5.589559399675142e-07,152296050000.0,1.1747178061929984e-05,0.1256903141707757,0.5
113,5.74303193845301e-07,168557230000.0,1.03302570417221e-05,0.0944770197747523,0.5
114,5.927602857118645e-07,170897310000.0,9.87155155184522e-06,0.0495478083767911,0.5
115,4.440152200179941e-07,164110010000.0,1.3723563067719426e-05,0.0640582014698207,0.5
116,4.657906486862506e-07,161443610000.0,1.3298056400773724e-05,0.0638674963685365,0.5
117,4.5969907544962653e-07,172789170000.0,1.2589533886403265e-05,0.0637553156655151,0.5
118,4.678244310637579e-07,184478940000.0,1.1586975839394114e-05,0.0596735563464707,0.5
119,4.4816989713974283e-07,187335750000.0,1.1910677100580051e-05,0.0876975007317612,0.5
120,4.159079468327399e-07,177811310000.0,1.3522071336824846e-05,0.1494358565161986,0.5
121,5.50915113772717e-07,167522140000.0,1.0835347924748652e-05,0.1077626015716969,0.5
122,4.614601024733368e-07,169208380000.0,1.280689267852164e-05,0.1080736768355001,0.5
123,5.038194817903215e-07,173318900000.0,1.1451935838236556e-05,0.1180023112878463,0.5
124,5.094599290049419e-07,173808350000.0,1.129325418118616e-05,0.1652645873147478,0.5
125,4.463685663794394e-07,173123630000.0,1.2940463881333583e-05,0.1596644076688569,0.5
126,4.311097386191882e-07,172563170000.0,1.3441999374735402e-05,0.1486287362636101,0.5
127,5.119767951299269e-07,175591720000.0,1.1123602728357369e-05,0.1485438361023857,0.5
128,6.460697822943215e-07,185380300000.0,8.349427416323594e-06,0.1279567554233011,0.5
129,7.519367731473702e-07,185290060000.0,7.177384592847303e-06,0.0832106391923493,0.5
130,5.922212968504736e-07,187732950000.0,8.994462486097801e-06,0.0311384385295721,0.5
131,5.40272969115448e-07,169617720000.0,1.0912275111459131e-05,0.0565002333685326,0.5
132,5.23568669420196e-07,164740920000.0,1.1593768556475305e-05,0.0580298115577222,0.5
133,4.43092183152055e-07,166258720000.0,1.357442006622415e-05,0.0247963975549265,0.5
134,5.108029624856593e-07,183319120000.0,1.0679197346775629e-05,0.056186605727101,0.5
135,4.867515161575305e-07,262427500000.0,7.828582724762851e-06,0.0532414024189148,0.5
136,2.536923689341134e-07,323027340000.0,1.2202623409971872e-05,0.0951611932151003,0.5
137,1.636978997601426e-07,352861550000.0,1.7312208771311958e-05,0.0961681926642434,0.5
138,1.5240485690192569e-07,342244160000.0,1.9171896493279755e-05,0.1699951583589066,0.5
139,1.3603971647314786e-07,341715160000.0,2.1511464599372247e-05,0.2169003591149488,0.5
140,1.3119183742647253e-07,325845120000.0,2.3392783586404342e-05,0.3791682581268373,0.5
141,1.317289376221453e-07,324168780000.0,2.341787966312523e-05,0.465339818024479,0.5
142,1.3243975840435226e-07,330999630000.0,2.2811511210451316e-05,0.4660356458074793,0.5
143,1.3188217246610802e-07,331592900000.0,2.286697079711429e-05,0.6106740049731766,0.5
144,1.3224988645378897e-07,326118080000.0,2.318620958747079e-05,0.574184184398192,1.0
145,1.338702909793277e-07,322311420000.0,2.3176083043436432e-05,0.4442610561969008,1.0
146,1.322776781085748e-07,329412840000.0,2.2949480534740468e-05,0.2532735665729885,1.0
147,1.2206996180911358e-07,380338570000.0,2.1538763611118923e-05,0.2526692997682599,1.0
148,1.1932427063794357e-07,421918930000.0,1.986287664892633e-05,0.1216769531046065,1.0
149,1.182791695432148e-07,427494180000.0,1.9777048414457085e-05,0.0563210113446089,1.0
150,1.1657898714124804e-07,423009400000.0,2.0278212378238237e-05,0.0474766072852886,1.0
151,1.0778328440880745e-07,440508840000.0,2.1061723628998062e-05,0.054231434275024,0.5
152,1.0946099983386428e-07,448743570000.0,2.0358337117139648e-05,0.0545256124059431,0.5
153,1.1248452494255645e-07,450315900000.0,1.9741942394693995e-05,0.071111386739362,0.5
154,1.1210550699120729e-07,445786800000.0,2.0009941337417907e-05,0.0854690099549816,0.5
